agency_cd,site_no,datetime,Mean SSC (mg/l),Mean SSD (t/d),Mean Qw (cfs)
USGS,8358400,9/4/1958,0,0,0
USGS,8358400,9/5/1958,0,0,0
USGS,8358400,9/6/1958,0,0,0
USGS,8358400,9/7/1958,0,0,0
USGS,8358400,9/8/1958,0,0,0
USGS,8358400,9/9/1958,68600,36000,143
USGS,8358400,9/10/1958,58800,6960,44
USGS,8358400,9/11/1958,40700,10400,94
USGS,8358400,9/12/1958,81100,120000,554
USGS,8358400,9/13/1958,53800,104000,606
USGS,8358400,9/14/1958,24500,25800,398
USGS,8358400,9/15/1958,26100,40000,482
USGS,8358400,9/16/1958,33500,86000,936
USGS,8358400,9/17/1958,19200,19000,371
USGS,8358400,9/18/1958,15700,10300,245
USGS,8358400,9/19/1958,11600,4470,144
USGS,8358400,9/20/1958,6900,1300,72
USGS,8358400,9/21/1958,4800,868,67
USGS,8358400,9/22/1958,4500,740,61
USGS,8358400,9/23/1958,5950,723,45
USGS,8358400,9/24/1958,5500,650,44
USGS,8358400,9/25/1958,2500,196,29
USGS,8358400,9/26/1958,550,24,16
USGS,8358400,9/27/1958,450,6,5
USGS,8358400,9/28/1958,860,39,6
USGS,8358400,9/29/1958,4500,460,38
USGS,8358400,9/30/1958,2900,290,37
USGS,8358400,10/1/1958,2500,202,30
USGS,8358400,10/2/1958,1600,86,20
USGS,8358400,10/3/1958,2500,216,32
USGS,8358400,10/4/1958,3200,300,35
USGS,8358400,10/5/1958,2000,162,30
USGS,8358400,10/6/1958,3480,235,25
USGS,8358400,10/7/1958,9680,1880,56
USGS,8358400,10/8/1958,29900,8460,107
USGS,8358400,10/9/1958,34200,6470,69
USGS,8358400,10/10/1958,24500,3600,56
USGS,8358400,10/11/1958,16200,2000,47
USGS,8358400,10/12/1958,13100,1400,40
USGS,8358400,10/13/1958,6800,900,49
USGS,8358400,10/14/1958,3700,420,42
USGS,8358400,10/15/1958,26500,7500,85
USGS,8358400,10/16/1958,22200,1660,28
USGS,8358400,10/17/1958,12100,32,1
USGS,8358400,10/18/1958,7800,150,6
USGS,8358400,10/19/1958,1800,10,1
USGS,8358400,10/20/1958,0,0,0
USGS,8358400,10/21/1958,8080,200,7
USGS,8358400,10/22/1958,0,0,0
USGS,8358400,10/23/1958,0,0,0
USGS,8358400,10/24/1958,0,0,0
USGS,8358400,10/25/1958,0,0,0
USGS,8358400,10/26/1958,0,0,0
USGS,8358400,10/27/1958,0,0,0
USGS,8358400,10/28/1958,0,0,0
USGS,8358400,10/29/1958,48300,41700,273
USGS,8358400,10/30/1958,17200,4600,101
USGS,8358400,10/31/1958,11100,4000,136
USGS,8358400,11/1/1958,10400,2880,86
USGS,8358400,11/2/1958,12100,3900,121
USGS,8358400,11/3/1958,5200,950,68
USGS,8358400,11/4/1958,4300,620,53
USGS,8358400,11/5/1958,10100,2400,90
USGS,8358400,11/6/1958,18800,30100,495
USGS,8358400,11/7/1958,15900,37600,888
USGS,8358400,11/8/1958,10400,27400,984
USGS,8358400,11/9/1958,10300,27300,992
USGS,8358400,11/10/1958,7700,22200,1070
USGS,8358400,11/11/1958,7600,22000,1090
USGS,8358400,11/12/1958,6500,20000,1140
USGS,8358400,11/13/1958,7200,23300,1200
USGS,8358400,11/14/1958,6700,22300,1230
USGS,8358400,11/15/1958,7000,24000,1260
USGS,8358400,11/16/1958,7700,26000,1270
USGS,8358400,11/17/1958,7500,26100,1290
USGS,8358400,11/18/1958,7100,26500,1380
USGS,8358400,11/19/1958,8480,31800,1400
USGS,8358400,11/20/1958,7200,26000,1340
USGS,8358400,11/21/1958,6900,23800,1280
USGS,8358400,11/22/1958,7400,26000,1320
USGS,8358400,11/23/1958,6000,21500,1330
USGS,8358400,11/24/1958,5600,19800,1310
USGS,8358400,11/25/1958,5400,19700,1350
USGS,8358400,11/26/1958,4600,16600,1340
USGS,8358400,11/27/1958,4100,14700,1330
USGS,8358400,11/28/1958,5200,19000,1350
USGS,8358400,11/29/1958,6900,27000,1470
USGS,8358400,11/30/1958,5900,22900,1440
USGS,8358400,12/1/1958,5200,19900,1420
USGS,8358400,12/2/1958,5500,19600,1320
USGS,8358400,12/3/1958,5750,20800,1340
USGS,8358400,12/4/1958,5800,20500,1310
USGS,8358400,12/5/1958,4800,19000,1330
USGS,8358400,12/6/1958,4800,17200,1330
USGS,8358400,12/7/1958,4900,18000,1380
USGS,8358400,12/8/1958,5200,19700,1400
USGS,8358400,12/9/1958,5500,18700,1260
USGS,8358400,12/10/1958,6700,22400,1240
USGS,8358400,12/11/1958,5250,15900,1120
USGS,8358400,12/12/1958,5000,15100,1120
USGS,8358400,12/13/1958,6500,23000,1290
USGS,8358400,12/14/1958,4350,14400,1230
USGS,8358400,12/15/1958,4600,15200,1220
USGS,8358400,12/16/1958,3700,11600,1160
USGS,8358400,12/17/1958,3650,10900,1110
USGS,8358400,12/18/1958,4000,12000,1110
USGS,8358400,12/19/1958,3000,7860,970
USGS,8358400,12/20/1958,3000,7600,940
USGS,8358400,12/21/1958,3900,9580,910
USGS,8358400,12/22/1958,3200,8640,1000
USGS,8358400,12/23/1958,3000,8180,1010
USGS,8358400,12/24/1958,5700,13500,880
USGS,8358400,12/25/1958,4500,8900,732
USGS,8358400,12/26/1958,2000,3220,596
USGS,8358400,12/27/1958,1600,2340,541
USGS,8358400,12/28/1958,3000,4100,512
USGS,8358400,12/29/1958,2850,3780,491
USGS,8358400,12/30/1958,3000,3640,450
USGS,8358400,12/31/1958,2750,3190,430
USGS,8358400,1/1/1959,3500,3920,415
USGS,8358400,1/2/1959,1600,1510,350
USGS,8358400,1/3/1959,1700,1470,320
USGS,8358400,1/4/1959,950,640,250
USGS,8358400,1/5/1959,285,69,90
USGS,8358400,1/6/1959,310,201,240
USGS,8358400,1/7/1959,650,358,204
USGS,8358400,1/8/1959,1200,750,232
USGS,8358400,1/9/1959,1370,1110,300
USGS,8358400,1/10/1959,950,808,315
USGS,8358400,1/11/1959,950,1200,476
USGS,8358400,1/12/1959,1600,2120,491
USGS,8358400,1/13/1959,1600,2000,469
USGS,8358400,1/14/1959,1520,1900,462
USGS,8358400,1/15/1959,1100,1260,424
USGS,8358400,1/16/1959,1800,1990,410
USGS,8358400,1/17/1959,1400,1400,375
USGS,8358400,1/18/1959,1800,1710,352
USGS,8358400,1/19/1959,1650,1640,369
USGS,8358400,1/20/1959,1280,1110,320
USGS,8358400,1/21/1959,1100,921,310
USGS,8358400,1/22/1959,1710,1700,369
USGS,8358400,1/23/1959,1620,1820,417
USGS,8358400,1/24/1959,1500,1700,424
USGS,8358400,1/25/1959,1350,1590,436
USGS,8358400,1/26/1959,1000,1110,410
USGS,8358400,1/27/1959,820,697,315
USGS,8358400,1/28/1959,980,757,286
USGS,8358400,1/29/1959,950,711,277
USGS,8358400,1/30/1959,1090,830,282
USGS,8358400,1/31/1959,830,630,282
USGS,8358400,2/1/1959,1050,763,269
USGS,8358400,2/2/1959,900,654,269
USGS,8358400,2/3/1959,1100,876,295
USGS,8358400,2/4/1959,1300,1160,331
USGS,8358400,2/5/1959,1750,1440,305
USGS,8358400,2/6/1959,1780,1270,264
USGS,8358400,2/7/1959,1560,977,232
USGS,8358400,2/8/1959,1500,1000,255
USGS,8358400,2/9/1959,1150,860,277
USGS,8358400,2/10/1959,1410,1030,270
USGS,8358400,2/11/1959,1460,1080,273
USGS,8358400,2/12/1959,1200,760,236
USGS,8358400,2/13/1959,1030,723,260
USGS,8358400,2/14/1959,1100,920,310
USGS,8358400,2/15/1959,1210,1110,341
USGS,8358400,2/16/1959,1100,1000,346
USGS,8358400,2/17/1959,1060,887,310
USGS,8358400,2/18/1959,1000,840,310
USGS,8358400,2/19/1959,1400,1130,300
USGS,8358400,2/20/1959,1410,1050,277
USGS,8358400,2/21/1959,1400,1000,273
USGS,8358400,2/22/1959,1580,1280,300
USGS,8358400,2/23/1959,1400,1230,326
USGS,8358400,2/24/1959,1200,2030,341
USGS,8358400,2/25/1959,170,1700,369
USGS,8358400,2/26/1959,1440,1570,404
USGS,8358400,2/27/1959,1700,2000,430
USGS,8358400,2/28/1959,2200,2480,417
USGS,8358400,3/1/1959,1610,1530,352
USGS,8358400,3/2/1959,1700,1700,381
USGS,8358400,3/3/1959,1450,1300,331
USGS,8358400,3/4/1959,1100,730,247
USGS,8358400,3/5/1959,935,459,182
USGS,8358400,3/6/1959,800,310,144
USGS,8358400,3/7/1959,580,219,140
USGS,8358400,3/8/1959,690,370,201
USGS,8358400,3/9/1959,800,648,300
USGS,8358400,3/10/1959,1200,840,260
USGS,8358400,3/11/1959,2000,670,124
USGS,8358400,3/12/1959,1200,324,100
USGS,8358400,3/13/1959,710,174,91
USGS,8358400,3/14/1959,400,81,75
USGS,8358400,3/15/1959,400,87,81
USGS,8358400,3/16/1959,400,44,41
USGS,8358400,3/17/1959,450,29,24
USGS,8358400,3/18/1959,500,66,49
USGS,8358400,3/19/1959,250,20,30
USGS,8358400,3/20/1959,100,16,6
USGS,8358400,3/21/1959,0,0,0
USGS,8358400,3/22/1959,0,0,0
USGS,8358400,3/23/1959,0,0,0
USGS,8358400,3/24/1959,2600,120,6
USGS,8358400,3/25/1959,610,3,1
USGS,8358400,3/26/1959,0,0,0
USGS,8358400,3/27/1959,0,0,0
USGS,8358400,3/28/1959,0,0,0
USGS,8358400,3/29/1959,0,0,0
USGS,8358400,3/30/1959,0,0,0
USGS,8358400,3/31/1959,0,0,0
USGS,8358400,4/1/1959,0,0,0
USGS,8358400,4/2/1959,0,0,0
USGS,8358400,4/3/1959,0,0,0
USGS,8358400,4/4/1959,0,0,0
USGS,8358400,4/5/1959,0,0,0
USGS,8358400,4/6/1959,0,0,0
USGS,8358400,4/7/1959,0,0,0
USGS,8358400,4/8/1959,0,0,0
USGS,8358400,4/9/1959,0,0,0
USGS,8358400,4/10/1959,0,0,0
USGS,8358400,4/11/1959,0,0,0
USGS,8358400,4/12/1959,0,0,0
USGS,8358400,4/13/1959,0,0,0
USGS,8358400,4/14/1959,0,0,0
USGS,8358400,4/15/1959,0,0,0
USGS,8358400,4/16/1959,0,0,0
USGS,8358400,4/17/1959,0,0,0
USGS,8358400,4/18/1959,0,0,0
USGS,8358400,4/19/1959,0,0,0
USGS,8358400,4/20/1959,0,0,0
USGS,8358400,4/21/1959,0,0,0
USGS,8358400,4/22/1959,0,0,0
USGS,8358400,4/23/1959,0,0,0
USGS,8358400,4/24/1959,0,0,0
USGS,8358400,4/25/1959,0,0,0
USGS,8358400,4/26/1959,0,0,0
USGS,8358400,4/27/1959,0,0,0
USGS,8358400,4/28/1959,0,0,0
USGS,8358400,4/29/1959,0,0,0
USGS,8358400,4/30/1959,0,0,0
USGS,8358400,5/1/1959,0,0,0
USGS,8358400,5/2/1959,0,0,0
USGS,8358400,5/3/1959,0,0,0
USGS,8358400,5/4/1959,0,0,0
USGS,8358400,5/5/1959,0,0,0
USGS,8358400,5/6/1959,0,0,0
USGS,8358400,5/7/1959,0,0,0
USGS,8358400,5/8/1959,0,0,0
USGS,8358400,5/9/1959,0,0,0
USGS,8358400,5/10/1959,0,0,0
USGS,8358400,5/11/1959,0,0,0
USGS,8358400,5/12/1959,0,0,0
USGS,8358400,5/13/1959,0,0,0
USGS,8358400,5/14/1959,0,0,0
USGS,8358400,5/15/1959,0,0,0
USGS,8358400,5/16/1959,0,0,0
USGS,8358400,5/17/1959,0,0,0
USGS,8358400,5/18/1959,0,0,0
USGS,8358400,5/19/1959,0,0,0
USGS,8358400,5/20/1959,0,0,0
USGS,8358400,5/21/1959,0,0,0
USGS,8358400,5/22/1959,0,0,0
USGS,8358400,5/23/1959,0,0,0
USGS,8358400,5/24/1959,6600,78,1
USGS,8358400,5/25/1959,53600,170000,428
USGS,8358400,5/26/1959,74400,36200,126
USGS,8358400,5/27/1959,14600,117,3
USGS,8358400,5/28/1959,0,0,0
USGS,8358400,5/29/1959,0,0,0
USGS,8358400,5/30/1959,0,0,0
USGS,8358400,5/31/1959,0,0,0
USGS,8358400,6/1/1959,0,0,0
USGS,8358400,6/2/1959,0,0,0
USGS,8358400,6/3/1959,0,0,0
USGS,8358400,6/4/1959,0,0,0
USGS,8358400,6/5/1959,0,0,0
USGS,8358400,6/6/1959,0,0,0
USGS,8358400,6/7/1959,0,0,0
USGS,8358400,6/8/1959,0,0,0
USGS,8358400,6/9/1959,0,0,0
USGS,8358400,6/10/1959,0,0,0
USGS,8358400,6/11/1959,0,0,0
USGS,8358400,6/12/1959,0,0,0
USGS,8358400,6/13/1959,0,0,0
USGS,8358400,6/14/1959,0,0,0
USGS,8358400,6/15/1959,0,0,0
USGS,8358400,6/16/1959,0,0,0
USGS,8358400,6/17/1959,0,0,0
USGS,8358400,6/18/1959,0,0,0
USGS,8358400,6/19/1959,0,0,0
USGS,8358400,6/20/1959,0,0,0
USGS,8358400,6/21/1959,0,0,0
USGS,8358400,6/22/1959,0,0,0
USGS,8358400,6/23/1959,0,0,0
USGS,8358400,6/24/1959,0,0,0
USGS,8358400,6/25/1959,0,0,0
USGS,8358400,6/26/1959,0,0,0
USGS,8358400,6/27/1959,0,0,0
USGS,8358400,6/28/1959,0,0,0
USGS,8358400,6/29/1959,0,0,0
USGS,8358400,6/30/1959,0,0,0
USGS,8358400,7/1/1959,0,0,0
USGS,8358400,7/2/1959,0,0,0
USGS,8358400,7/3/1959,0,0,0
USGS,8358400,7/4/1959,0,0,0
USGS,8358400,7/5/1959,0,0,0
USGS,8358400,7/6/1959,0,0,0
USGS,8358400,7/7/1959,0,0,0
USGS,8358400,7/8/1959,0,0,0
USGS,8358400,7/9/1959,0,0,0
USGS,8358400,7/10/1959,0,0,0
USGS,8358400,7/11/1959,0,0,0
USGS,8358400,7/12/1959,0,0,0
USGS,8358400,7/13/1959,0,0,0
USGS,8358400,7/14/1959,0,0,0
USGS,8358400,7/15/1959,0,0,0
USGS,8358400,7/16/1959,0,0,0
USGS,8358400,7/17/1959,0,0,0
USGS,8358400,7/18/1959,0,0,0
USGS,8358400,7/19/1959,0,0,0
USGS,8358400,7/20/1959,0,0,0
USGS,8358400,7/21/1959,0,0,0
USGS,8358400,7/22/1959,0,0,0
USGS,8358400,7/23/1959,0,0,0
USGS,8358400,7/24/1959,0,0,0
USGS,8358400,7/25/1959,0,0,0
USGS,8358400,7/26/1959,0,0,0
USGS,8358400,7/27/1959,0,0,0
USGS,8358400,7/28/1959,0,0,0
USGS,8358400,7/29/1959,0,0,0
USGS,8358400,7/30/1959,0,0,0
USGS,8358400,7/31/1959,0,0,0
USGS,8358400,8/1/1959,0,0,0
USGS,8358400,8/2/1959,0,0,0
USGS,8358400,8/3/1959,0,0,0
USGS,8358400,8/4/1959,0,0,0
USGS,8358400,8/5/1959,0,0,0
USGS,8358400,8/6/1959,0,0,0
USGS,8358400,8/7/1959,7900,6200,10
USGS,8358400,8/8/1959,126000,42800,91
USGS,8358400,8/9/1959,98500,88900,357
USGS,8358400,8/10/1959,95500,27500,94
USGS,8358400,8/11/1959,85000,11300,48
USGS,8358400,8/12/1959,48900,1600,12
USGS,8358400,8/13/1959,70700,21000,71
USGS,8358400,8/14/1959,55600,4500,24
USGS,8358400,8/15/1959,57200,4700,26
USGS,8358400,8/16/1959,59500,19900,58
USGS,8358400,8/17/1959,116000,55800,157
USGS,8358400,8/18/1959,74600,6760,34
USGS,8358400,8/19/1959,75900,17400,66
USGS,8358400,8/20/1959,60400,41200,193
USGS,8358400,8/21/1959,33200,4100,45
USGS,8358400,8/22/1959,49900,33600,131
USGS,8358400,8/23/1959,66000,13300,75
USGS,8358400,8/24/1959,61800,27500,144
USGS,8358400,8/25/1959,50500,11800,86
USGS,8358400,8/26/1959,58800,14400,91
USGS,8358400,8/27/1959,73700,143000,668
USGS,8358400,8/28/1959,52100,24200,154
USGS,8358400,8/29/1959,48900,41500,265
USGS,8358400,8/30/1959,12100,490,15
USGS,8358400,8/31/1959,0,0,0
USGS,8358400,9/1/1959,31600,980,8
USGS,8358400,9/2/1959,10100,54,2
USGS,8358400,9/3/1959,0,0,0
USGS,8358400,9/4/1959,0,0,0
USGS,8358400,9/5/1959,0,0,0
USGS,8358400,9/6/1959,0,0,0
USGS,8358400,9/7/1959,0,0,0
USGS,8358400,9/8/1959,0,0,0
USGS,8358400,9/9/1959,0,0,0
USGS,8358400,9/10/1959,0,0,0
USGS,8358400,9/11/1959,0,0,0
USGS,8358400,9/12/1959,0,0,0
USGS,8358400,9/13/1959,0,0,0
USGS,8358400,9/14/1959,0,0,0
USGS,8358400,9/15/1959,0,0,0
USGS,8358400,9/16/1959,0,0,0
USGS,8358400,9/17/1959,0,0,0
USGS,8358400,9/18/1959,0,0,0
USGS,8358400,9/19/1959,0,0,0
USGS,8358400,9/20/1959,0,0,0
USGS,8358400,9/21/1959,0,0,0
USGS,8358400,9/22/1959,0,0,0
USGS,8358400,9/23/1959,0,0,0
USGS,8358400,9/24/1959,0,0,0
USGS,8358400,9/25/1959,0,0,0
USGS,8358400,9/26/1959,0,0,0
USGS,8358400,9/27/1959,0,0,0
USGS,8358400,9/28/1959,0,0,0
USGS,8358400,9/29/1959,0,0,0
USGS,8358400,9/30/1959,0,0,0
USGS,8358400,10/1/1959,0,0,0
USGS,8358400,10/2/1959,0,0,0
USGS,8358400,10/3/1959,0,0,0
USGS,8358400,10/4/1959,0,0,0
USGS,8358400,10/5/1959,0,0,0
USGS,8358400,10/6/1959,0,0,0
USGS,8358400,10/7/1959,0,0,0
USGS,8358400,10/8/1959,0,0,0
USGS,8358400,10/9/1959,0,0,0
USGS,8358400,10/10/1959,0,0,0
USGS,8358400,10/11/1959,0,0,0
USGS,8358400,10/12/1959,0,0,0
USGS,8358400,10/13/1959,0,0,0
USGS,8358400,10/14/1959,0,0,0
USGS,8358400,10/15/1959,0,0,0
USGS,8358400,10/16/1959,0,0,0
USGS,8358400,10/17/1959,0,0,0
USGS,8358400,10/18/1959,0,0,0
USGS,8358400,10/19/1959,0,0,0
USGS,8358400,10/20/1959,0,0,0
USGS,8358400,10/21/1959,0,0,0
USGS,8358400,10/22/1959,0,0,0
USGS,8358400,10/23/1959,0,0,0
USGS,8358400,10/24/1959,0,0,0
USGS,8358400,10/25/1959,0,0,0
USGS,8358400,10/26/1959,0,0,0
USGS,8358400,10/27/1959,0,0,0
USGS,8358400,10/28/1959,0,0,0
USGS,8358400,10/29/1959,0,0,0
USGS,8358400,10/30/1959,0,0,0
USGS,8358400,10/31/1959,0,0,0
USGS,8358400,11/1/1959,10100,3300,9.1
USGS,8358400,11/2/1959,61300,16400,66
USGS,8358400,11/3/1959,4500,134,11
USGS,8358400,11/4/1959,300,4,5.5
USGS,8358400,11/5/1959,0,0,0
USGS,8358400,11/6/1959,0,0,0
USGS,8358400,11/7/1959,0,0,0
USGS,8358400,11/8/1959,0,0,0
USGS,8358400,11/9/1959,0,0,0
USGS,8358400,11/10/1959,0,0,0
USGS,8358400,11/11/1959,0,0,0
USGS,8358400,11/12/1959,0,0,0
USGS,8358400,11/13/1959,0,0,0
USGS,8358400,11/14/1959,0,0,0
USGS,8358400,11/15/1959,0,0,0
USGS,8358400,11/16/1959,0,0,0
USGS,8358400,11/17/1959,0,0,0
USGS,8358400,11/18/1959,0,0,0
USGS,8358400,11/19/1959,3500,3500,47
USGS,8358400,11/20/1959,17200,33600,732
USGS,8358400,11/21/1959,6050,2940,127
USGS,8358400,11/22/1959,0,0,0
USGS,8358400,11/23/1959,0,0,0
USGS,8358400,11/24/1959,0,0,0
USGS,8358400,11/25/1959,0,0,0
USGS,8358400,11/26/1959,0,0,0
USGS,8358400,11/27/1959,0,0,0
USGS,8358400,11/28/1959,0,0,0
USGS,8358400,11/29/1959,0,0,0
USGS,8358400,11/30/1959,0,0,0
USGS,8358400,12/1/1959,0,0,0
USGS,8358400,12/2/1959,0,0,0
USGS,8358400,12/3/1959,0,0,0
USGS,8358400,12/4/1959,0,0,0
USGS,8358400,12/5/1959,0,0,0
USGS,8358400,12/6/1959,0,0,0
USGS,8358400,12/7/1959,0,0,0
USGS,8358400,12/8/1959,0,0,0
USGS,8358400,12/9/1959,0,0,0
USGS,8358400,12/10/1959,0,0,0
USGS,8358400,12/11/1959,0,0,0
USGS,8358400,12/12/1959,0,0,0
USGS,8358400,12/13/1959,0,0,0
USGS,8358400,12/14/1959,0,0,0
USGS,8358400,12/15/1959,0,0,0
USGS,8358400,12/16/1959,0,0,0
USGS,8358400,12/17/1959,0,0,0
USGS,8358400,12/18/1959,0,0,0
USGS,8358400,12/19/1959,0,0,0
USGS,8358400,12/20/1959,0,0,0
USGS,8358400,12/21/1959,0,0,0
USGS,8358400,12/22/1959,0,0,0
USGS,8358400,12/23/1959,0,0,0
USGS,8358400,12/24/1959,0,0,0
USGS,8358400,12/25/1959,0,0,0
USGS,8358400,12/26/1959,0,0,0
USGS,8358400,12/27/1959,0,0,0
USGS,8358400,12/28/1959,0,0,0
USGS,8358400,12/29/1959,0,0,0
USGS,8358400,12/30/1959,0,0,0
USGS,8358400,12/31/1959,0,0,0
USGS,8358400,1/1/1960,0,0,0
USGS,8358400,1/2/1960,0,0,0
USGS,8358400,1/3/1960,0,0,0
USGS,8358400,1/4/1960,0,0,0
USGS,8358400,1/5/1960,0,0,0
USGS,8358400,1/6/1960,0,0,0
USGS,8358400,1/7/1960,0,0,0
USGS,8358400,1/8/1960,0,0,0
USGS,8358400,1/9/1960,0,0,0
USGS,8358400,1/10/1960,0,0,0
USGS,8358400,1/11/1960,0,0,0
USGS,8358400,1/12/1960,0,0,0
USGS,8358400,1/13/1960,0,0,0
USGS,8358400,1/14/1960,0,0,0
USGS,8358400,1/15/1960,4300,250,6.5
USGS,8358400,1/16/1960,6900,226,9.1
USGS,8358400,1/17/1960,379,1,0.4
USGS,8358400,1/18/1960,0,0,0
USGS,8358400,1/19/1960,0,0,0
USGS,8358400,1/20/1960,0,0,0
USGS,8358400,1/21/1960,0,0,0
USGS,8358400,1/22/1960,0,0,0
USGS,8358400,1/23/1960,0,0,0
USGS,8358400,1/24/1960,0,0,0
USGS,8358400,1/25/1960,0,0,0
USGS,8358400,1/26/1960,0,0,0
USGS,8358400,1/27/1960,0,0,0
USGS,8358400,1/28/1960,0,0,0
USGS,8358400,1/29/1960,0,0,0
USGS,8358400,1/30/1960,0,0,0
USGS,8358400,1/31/1960,0,0,0
USGS,8358400,2/1/1960,0,0,0
USGS,8358400,2/2/1960,0,0,0
USGS,8358400,2/3/1960,0,0,0
USGS,8358400,2/4/1960,0,0,0
USGS,8358400,2/5/1960,0,0,0
USGS,8358400,2/6/1960,400,150,6
USGS,8358400,2/7/1960,8230,5720,260
USGS,8358400,2/8/1960,6800,5090,277
USGS,8358400,2/9/1960,7200,5660,291
USGS,8358400,2/10/1960,6700,5610,310
USGS,8358400,2/11/1960,3750,1580,114
USGS,8358400,2/12/1960,900,12,5
USGS,8358400,2/13/1960,0,0,0
USGS,8358400,2/14/1960,0,0,0
USGS,8358400,2/15/1960,0,0,0
USGS,8358400,2/16/1960,0,0,0
USGS,8358400,2/17/1960,0,0,0
USGS,8358400,2/18/1960,0,0,0
USGS,8358400,2/19/1960,0,0,0
USGS,8358400,2/20/1960,0,0,0
USGS,8358400,2/21/1960,0,0,0
USGS,8358400,2/22/1960,0,0,0
USGS,8358400,2/23/1960,0,0,0
USGS,8358400,2/24/1960,0,0,0
USGS,8358400,2/25/1960,0,0,0
USGS,8358400,2/26/1960,0,0,0
USGS,8358400,2/27/1960,0,0,0
USGS,8358400,2/28/1960,0,0,0
USGS,8358400,2/29/1960,0,0,0
USGS,8358400,3/1/1960,0,0,0
USGS,8358400,3/2/1960,0,0,0
USGS,8358400,3/3/1960,0,0,0
USGS,8358400,3/4/1960,0,0,0
USGS,8358400,3/5/1960,0,0,0
USGS,8358400,3/6/1960,0,0,0
USGS,8358400,3/7/1960,0,0,0
USGS,8358400,3/8/1960,0,0,0
USGS,8358400,3/9/1960,0,0,0
USGS,8358400,3/10/1960,98800,92800,265
USGS,8358400,3/11/1960,71200,178000,838
USGS,8358400,3/12/1960,49400,169000,1260
USGS,8358400,3/13/1960,34200,110000,1170
USGS,8358400,3/14/1960,31500,55200,662
USGS,8358400,3/15/1960,27300,19100,264
USGS,8358400,3/16/1960,19200,16700,326
USGS,8358400,3/17/1960,23800,27000,424
USGS,8358400,3/18/1960,15900,10200,240
USGS,8358400,3/19/1960,8890,5940,250
USGS,8358400,3/20/1960,10300,6890,250
USGS,8358400,3/21/1960,10100,7130,264
USGS,8358400,3/22/1960,5000,1980,147
USGS,8358400,3/23/1960,10100,5510,204
USGS,8358400,3/24/1960,14300,18000,469
USGS,8358400,3/25/1960,16200,28300,654
USGS,8358400,3/26/1960,14900,33300,833
USGS,8358400,3/27/1960,13100,20000,581
USGS,8358400,3/28/1960,13700,36400,990
USGS,8358400,3/29/1960,15700,49400,1180
USGS,8358400,3/30/1960,12900,37000,1070
USGS,8358400,3/31/1960,13600,41200,1130
USGS,8358400,4/1/1960,13700,49200,1340
USGS,8358400,4/2/1960,14100,58000,1530
USGS,8358400,4/3/1960,12000,38900,1210
USGS,8358400,4/4/1960,10800,27200,940
USGS,8358400,4/5/1960,9290,20200,814
USGS,8358400,4/6/1960,7400,10800,541
USGS,8358400,4/7/1960,10100,23800,882
USGS,8358400,4/8/1960,13100,44200,1260
USGS,8358400,4/9/1960,13100,52600,1500
USGS,8358400,4/10/1960,12100,49000,1500
USGS,8358400,4/11/1960,14600,77500,1980
USGS,8358400,4/12/1960,12700,83700,2460
USGS,8358400,4/13/1960,10300,72700,2640
USGS,8358400,4/14/1960,11400,90900,2980
USGS,8358400,4/15/1960,10400,87300,3140
USGS,8358400,4/16/1960,10100,83000,3060
USGS,8358400,4/17/1960,11300,88300,2920
USGS,8358400,4/18/1960,11700,94000,3000
USGS,8358400,4/19/1960,8890,58900,2480
USGS,8358400,4/20/1960,8480,50800,2240
USGS,8358400,4/21/1960,8690,48100,2070
USGS,8358400,4/22/1960,8380,44800,2000
USGS,8358400,4/23/1960,8380,46000,2070
USGS,8358400,4/24/1960,8080,51000,2360
USGS,8358400,4/25/1960,10200,74400,2730
USGS,8358400,4/26/1960,9890,67200,2540
USGS,8358400,4/27/1960,8990,60600,2520
USGS,8358400,4/28/1960,7100,42900,2240
USGS,8358400,4/29/1960,7400,40600,2030
USGS,8358400,4/30/1960,6600,33000,1830
USGS,8358400,5/1/1960,5900,25600,1610
USGS,8358400,5/2/1960,4350,20400,1740
USGS,8358400,5/3/1960,4000,12700,1180
USGS,8358400,5/4/1960,3800,9750,950
USGS,8358400,5/5/1960,4050,9520,871
USGS,8358400,5/6/1960,6100,23400,1420
USGS,8358400,5/7/1960,5700,22000,1400
USGS,8358400,5/8/1960,3750,9420,930
USGS,8358400,5/9/1960,4600,16500,1330
USGS,8358400,5/10/1960,4200,9560,843
USGS,8358400,5/11/1960,3100,6890,823
USGS,8358400,5/12/1960,2150,3740,645
USGS,8358400,5/13/1960,2050,2830,512
USGS,8358400,5/14/1960,3100,5400,646
USGS,8358400,5/15/1960,4100,9960,900
USGS,8358400,5/16/1960,6150,27700,1670
USGS,8358400,5/17/1960,4450,14100,1170
USGS,8358400,5/18/1960,5300,14000,980
USGS,8358400,5/19/1960,6450,36600,2100
USGS,8358400,5/20/1960,6750,23000,1260
USGS,8358400,5/21/1960,5800,20000,1270
USGS,8358400,5/22/1960,5300,19000,1330
USGS,8358400,5/23/1960,5650,25000,1640
USGS,8358400,5/24/1960,2900,4170,532
USGS,8358400,5/25/1960,1850,330,66
USGS,8358400,5/26/1960,1610,1030,126
USGS,8358400,5/27/1960,2750,2420,326
USGS,8358400,5/28/1960,2400,2320,358
USGS,8358400,5/29/1960,2000,1500,273
USGS,8358400,5/30/1960,2000,1160,214
